puuid1,sumLevel1,sumRank1,championName1,champMastery1,role1,teamid1,puuid2,sumLevel2,sumRank2,championName2,champMastery2,role2,teamid2,puuid3,sumLevel3,sumRank3,championName3,champMastery3,role3,teamid3,puuid4,sumLevel4,sumRank4,championName4,champMastery4,role4,teamid4,puuid5,sumLevel5,sumRank5,championName5,champMastery5,role5,teamid5,puuid6,sumLevel6,sumRank6,championName6,champMastery6,role6,teamid6,puuid7,sumLevel7,sumRank7,championName7,champMastery7,role7,teamid7,puuid8,sumLevel8,sumRank8,championName8,champMastery8,role8,teamid8,puuid9,sumLevel9,sumRank9,championName9,champMastery9,role9,teamid9,puuid10,sumLevel10,sumRank10,championName10,champMastery10,role10,teamid10,winningTeam
OgMOJ626cKJ5lntLYNT4DK05g0K8rTcsqNHwtjJMYqMawiIr0MTlfLnwYF67OuHVD9w3d7yHLpsFlw,280,5.4,Yone,0,SOLO,100,C6voLIXXukiw9IGA2lS9nDtuodEbunDtl2FuNO2WTYMMKRJ1ALB3-hYsGy80f1_9XU1ygQJAKmvBDQ,177,4.3,Graves,0,NONE,100,o1dymQipiRLP4pb5ZKCE29DZKoQbdKafhrRPq0opX5EwmFkYZzttsxw-S1JRiBF46ECY-NMdSDldBQ,325,5.2,Ahri,0,SOLO,100,GbqakyIZ2R-vhsTgoE4YZ7Wr6v-IHCPra9Bvq_pLqbKLcb67MJz6wT3uQ4K5yQIgb56zsIjRgwaSOg,347,0.0,Jhin,0,CARRY,100,QJWtL60Anr80AsX7rJsYgFCD_J9NfsfZQzLsuUgpMO_1n9q_sfiwa1FNSFPx4ud36dNuCgPZbQK_cA,384,5.1,Thresh,0,SUPPORT,100,F9iBx98WB4yZJZigd20wR1AxTtmg8wXIp_l9gnpjpDhYeJ1mzBpfmLCn8YTZUlg2XFh0zyKlIlzthA,314,4.1,Irelia,0,SOLO,200,bdVn52ANIZzsPDH9dKhoJGlEX1bZo65TWThtrdSwbmqtp9B2vf97bfNv-kWUbI00a_36OCkYn9bY6w,453,3.3,Viego,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Orianna,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Ashe,0,CARRY,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Rakan,0,SUPPORT,200,1
a1vJxsqfbvAMMUeEfseAyjqncgbFYg6kGcEs9o0p3C1VAFjsdUegNN2gSCLaWU2JnHNtHIVGoI-Gzw,164,4.2,Renekton,0,DUO,100,eCl9_24YBt6Q59chww8dkQqK5GqfbIyIqmJV91pqXxxJWRRvxPSTJ3VliTUKqMFk4hz6iNDs9J0Kvw,292,6.4,Taliyah,0,NONE,100,GKEoLyp1YU1snvJ8axnwSv7ZKZfHKhUrp-kjEGhAXbFR-xhBLWP_c-GDPIXDoWNpFABXjxmJPiJOzA,370,4.3,Yasuo,0,DUO,100,DPxSrRt5iLAe5WS8cRLFig4dLTJ57Rjp4X_LPx8IfNnL_8amEH8yBao5p2nHsui8sUhRtDmvf2ihOw,242,5.2,Ezreal,0,CARRY,100,c33R-f6mlA2f2OAkY-f2D20FizIsAHQoMirq2SZNKxgPH8zNP52o4gEbzt4xlyrH5PFMbI9mYSyckQ,158,4.1,Bard,0,SUPPORT,100,DZ-Bi8V55N2D5iwdLNxjBy24oZlScythzmE3yWBwPFsZo6MOq_1aKPvrUIMpHwQmJs9nhfMMmWjCAQ,405,0.0,Jayce,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Nocturne,0,NONE,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Zilean,0,SOLO,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Jhin,0,CARRY,200,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Lux,0,SUPPORT,200,0
hXHtGgRopVrXOh1oHJVjH_OZTaVL3aBW7behd-XlzHtF6fVR3w7WIy7Lk1KdvjbksBeu8YWaMequEQ,214,0.0,Galio,0,DUO,100,dCjZUPiESgdOI-Sd4oRxziaboIX9gy5U0sjiERsI2vgn9tN1uGpP_dXCf7M1aucARecCKo65ypJuAg,357,4.1,Lillia,0,NONE,100,YAlluQC9g9z9e9TIyT6HUF41sOxWh3xqgHu4aQGv3_YbTIegyTlrx8oJXlPD_ILxcAZTOfinlsNCAw,562,0.0,Camille,0,DUO,100,BD4ja3PzG1qovYwigXjXaDjmY6q4ft8BcPSlTmqp_Hmm75dYPX1KvfO3ZzvxAZDF0igqiK1KWT0oCQ,706,4.4,Samira,0,CARRY,100,wpADhL2SQyK6xwOsaPnN-BC1olLYLc2erGUIgROsJTH6iK__YPyrGQ9UkMuElvJ7cRsFKk5JBxNkng,200,6.4,Pyke,0,SUPPORT,100,OpEBpumUOHil5nGUT45llaZLARN4cJR7sK8SMMuUKTaVMG53APol7D0hWoBMaWX7Ddg92CrjGcAZVQ,306,5.2,Teemo,0,DUO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Udyr,0,NONE,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Orianna,0,DUO,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Vayne,0,CARRY,200,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Lulu,0,SUPPORT,200,0
fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,60,0.0,Tristana,0,CARRY,100,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Nami,0,SUPPORT,100,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Anivia,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Lucian,0,CARRY,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Chogath,0,SUPPORT,100,7p-U2P6CHPSZBhLIsgD3jXkOYpPrDXz322OxvAGDqKXfdIbSJKnSSlPuSRObZ4BPhI9q_by41AQgQw,360,5.1,Heimerdinger,0,SUPPORT,200,t7on1nQ1KkE2UxsvsT87lefnC5sScxNbDgXnLk1LcxaxaP_-sAPvz9a80X6E3cfZjKHZScyuU2eAqQ,334,5.4,Varus,0,SUPPORT,200,6nsl0CO-bnVo8Xy7BGkIa1JiDQBDh17mtDIAHIKXk-E7HwmJIHUxdZDhhw1D059z4JUEqjzSWn0_LA,205,4.1,RekSai,0,NONE,200,h-8jvc0GIkDJEjyH4Ltp1ACLeY9DB_I-4LLj8XK4gvZwCCDCnPAEsHhzpjrBJabvxu8d6jTAkLt6LA,165,3.1,Ahri,0,SUPPORT,200,bnFYBSMRdOrteT-1ItnybJwgUdmQ0MUTX4XB9KFpjCYMoI6notTPv8WTQVthRu2CwrVioBDLa42JXg,196,4.1,Ezreal,0,SUPPORT,200,0
fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,60,0.0,Quinn,0,SUPPORT,100,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Nidalee,0,SUPPORT,100,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Soraka,0,SUPPORT,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Irelia,0,DUO,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Yone,0,DUO,100,v-QvfEk70j-IWqn9oJIv6r424GIK3u13n0PUIrRklQBA5kpZuXXgAmogR8AgrY_i4EhVycbWPWfnhw,165,4.1,Jax,0,SUPPORT,200,dPxJq0U-9nm9ZR7r7frWDOdofF275PdISGNkrgT8_EKK5hkuhHUgPY7nQcfhWN7UHKqSBm3nX5bfeg,220,4.4,Annie,0,DUO,200,RK1LRxfph85X3cCdM0kq_m9tqahJPOZFl96KL_N6wH20lZYWpJu5lPnF9jJuLllIAHKvngN0AdRylw,212,4.4,Ashe,0,SUPPORT,200,jP9nNd8JPuCLBExZSoef5SJimDcVDzioN5fS505XLTfKoksoMEMDzPKCkySbJWYAbhHg8-kYDgaTcQ,168,0.0,Sion,0,SUPPORT,200,YHSp1b0-cR0bjSLN6SwBams3X-JQAF8_Q_kwoI0xu8HJQBSbafgc2gWyfldGFRs5sqMhTX98dv28bQ,225,5.3,Xerath,0,SUPPORT,200,1
1bJ2uarLl3LPLaF83Nw43FbcUtBbL_AOMcSdQbVXrHuSA5oTk9Zq-LWW4bYAPGbG1CAWoRoIl_h3Cw,247,0.0,Lux,0,SUPPORT,100,vSyIqANN2d4lSIygX8AjdXywnv_ASv3yS1RjEKrqYs4pT3NqgnIal_rg8pcOEEAnGdbmVQ5TNXP_Nw,141,3.1,Sylas,0,SUPPORT,100,OGvGdzkvIJ7D9QF-o3rKU5Zt5MGprm4lWFbrNkkaIDb_fdc33NkBLzRDMjvnllf2XDvDU82ZoOk0jg,325,3.3,Blitzcrank,0,SUPPORT,100,eVGb6yY50B-Twv-2iq9p5hWLxM9UZDAjsl2WaW-2Itld7bHSZIhstpHXeVbtIb-BWTILDAFXcR6mtQ,368,3.3,Ashe,0,SUPPORT,100,YuJ0okWDQ9qNda9URrHOlmyZBSo9MBDooP9CNU_FjtiizTEsxEs_DH6vkAupfAUBpkg00BkCTSLtRw,223,4.2,Samira,0,DUO,100,fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,60,0.0,Veigar,0,SUPPORT,200,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,TahmKench,0,SUPPORT,200,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,DrMundo,0,SUPPORT,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Lucian,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,MissFortune,0,DUO,200,0
BiN_9QFCNCebphCGlFexNTSHz5RCQBjlivv1vCWnMumnVbVXM2NVrXi4KnuYwWrDWwyLdcJCLYNY6A,279,2.1,Garen,0,SUPPORT,100,2WX6VSlrmmQV7yNVQJvNYIeKpF5FOyPZhgDQVRqXNwrbR6Mhk9EZiPHjZHCUR_xamZA2HgQdhsgcKg,269,4.4,Ornn,0,SUPPORT,100,hrP7j0j2SrsHxubFCjaXjOZx4xZ6rZUfMF8F8FSnjg4zvkxcF_mg4BdF8PujVBV9o-QfWhb8EwkJXA,88,0.0,Darius,0,SUPPORT,100,CjRhmMeNrziXIpdXjktAxuXwUGsx36hOBNkWopeggN4HSEQ_-NEWVnKcoRREdjPo4haYoEcq0qDlWw,219,0.0,Ziggs,0,SUPPORT,100,g6CC5SaDHlncDFMXyvCXyYTNHFvmnNH8BqpQzoo0lwUuzRF7oxqLX780VNLoJktz1eVsshNCvqUXfg,405,4.3,Kalista,0,SUPPORT,100,fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,60,0.0,Malphite,0,SUPPORT,200,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Zoe,0,SUPPORT,200,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Swain,0,SUPPORT,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Nasus,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Yasuo,0,DUO,200,0
sQGVpZZmAZrSc2NfrBi5nD4g_oqX158fUY-DDMbxPa8v9F9336sMBFHuaRIoWGo1K4RManXHpTBNdw,224,5.3,Sett,0,SUPPORT,100,4gJVXu-z1hZYEXs-eJ5LtYKJ0E3OxaimALGxKhhfu90Nt6M4hPCe1E18EvY-0KaNgY3N0MpqTZ_ppQ,241,5.1,Shyvana,0,SUPPORT,100,Y-fklJetYSlU8SPMzDtOH6hUX6krI2u-cSfNMtpE_zuaHF0NPa-EAd0bb2JHjL9ovEkRUBgY1k-YJA,271,5.3,Akali,0,SUPPORT,100,0JYD0NaZ6Boi4c90cF51cZxZn71GWjssEru-Rsaypet5sN_6oKEjg-s3IilxaCrtDzZPPGwEV62L1w,30,0.0,Ashe,0,DUO,100,RMC6_qynlBNCsBTIMNTcr8VRvicVM6aBuHTCgSm9Z9DfFt_NCDsV8z1lArvdi-g4pnJjSiDmtJOEOw,284,6.4,Rell,0,SUPPORT,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Gnar,0,SUPPORT,200,s5ZUzQpWTxDcUdPDepRn8vEK1qY9hwdAI99kSi46B52EsW7J8ZDhx7H1RRn-tXapP7p2I1EyKsjZTg,200,4.1,Khazix,0,SUPPORT,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Samira,0,SUPPORT,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,TwistedFate,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Thresh,0,SUPPORT,200,1
6Lu3cBzHOP0MeinADMh9eUOPk7tWdevYaTpudhFglZ4l_mHrQqYeS2IkIGQp_iLPCoQzzBdJupDHnw,385,5.1,Riven,0,SOLO,100,5mmqStanZiUlsEXTgI8qGqWHb1RWOuzUwo-FSIaLf5rp9FyizMdmXZOVyAgvdA80e26hSGPSJyQxLg,518,4.1,Udyr,0,NONE,100,CXweSjBGICUVeOO06cWy-YDsTjk_dUlqyetDQ3FMshaFQbFFxU1V5XGosznXs7_DUV2jqOJHFAksCQ,219,4.2,Fizz,0,SOLO,100,B9EzQXlO_m--M9AXz2sZxavkic1XahtgvqA_kd_Zt6RQMNlE1yZhQ6HzKOvocw5bJe4nNEbCTjhmGQ,128,5.1,Senna,0,CARRY,100,hNokE0auBVK3AVgvEUzaexdqG0MDebPrhO7yinMExcrZdzAW0v5_wy5Cb27WcfaqbQoFK8U7lldy1A,48,3.1,Lux,0,SUPPORT,100,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Irelia,0,SOLO,200,XvSgwXG6w7BZ0yxdSwVgtaInGg2SQO-Owgf8i2BQJ0l6lJ64-ycZDxtEXYoA0MtnJfeom3AESJKUtg,88,4.1,Viego,0,NONE,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Katarina,0,SUPPORT,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,TwistedFate,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Thresh,0,CARRY,200,0
Pp2SaN8HU3PzAjbJYiXwOfGL-bSRiXi13qR-dtqKWJhBy22Dq_bmMWci8XTZG27G2c5Sl9q54L3TyA,362,5.1,Lulu,0,SOLO,100,zRizNy0NPvcxD6CpZZok0sW61Z0dj9jHCjqzwWs9z4i2FfmRWbaD6eV-5EPXcC3P3IgKGF6hdhSxiQ,485,5.1,Pantheon,0,NONE,100,_Xd7gjj1_9iG2wgMmb0I6cvLVDcmA9YhP_4-od0bMjLGixqN-JWdGQF6_LVSwrMDXBj7m8WT9pe1yw,361,5.3,Galio,0,SOLO,100,A0-aj77jfAW_MpBIz2EIHvTxeZu0GR6Nsb79rtJ2AmqsCBFIXm7jCdL2Jl_52_9Hw6jXrDiPMhyaeQ,362,5.4,Aphelios,0,CARRY,100,ZUQnyUFgfuUp5F1S7wQGcrqfU_nCIT_xkPRuB1I60Nq8leZvw7lWBGMWBb8iPc32RSfqZ-nVzvcmhg,254,5.2,Thresh,0,SUPPORT,100,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Malphite,0,SOLO,200,3uYhgzIQwRtppVdEvM_JvwF1tZE8dYrRCsuWFsyJDbMkKUf4Vj5usMs1NEb7Z0TuZ4EDUV18-J5agg,325,0.0,Taliyah,0,NONE,200,tz8eKM979d9a2npoPlPqI4uxmnQSvsa3yR9UeUO8iPaEDmbI9vDlc-Q25wXVNu8npZBHJKvowmiIoQ,252,5.2,Lissandra,0,SOLO,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Tristana,0,CARRY,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Rell,0,SUPPORT,200,1
W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Zilean,0,SUPPORT,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Ornn,0,SUPPORT,100,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Kayle,0,DUO,100,LK5aE60-clasjNZth3pnMyR-n_jvTWSwyZbSzMhYG-SdqToZoQsaO9IKM9i3GEekhNzJsUki4F7SJg,38,3.1,Morgana,0,SUPPORT,100,YiXubHIzNZRMHCY3WXi1B4yGbwUJzO9yN-I7vRhTbGXvciml8OKE5KkoLO7GADhJU9CO-vveE5Q-Kw,371,0.0,Shen,0,SUPPORT,100,OJfcz1I9cRpROE5X_MxPWkou7nvMH4ZMeq_nsNgKh4E5R6Yj7fPl4D-XkynnwpPQSo9hHaUU-KJE6A,310,0.0,Ashe,0,SUPPORT,200,MHGxfPfO7Iqx407sURtfOOIh040T2hlpylaXRniHwF4_F0ptN71TcZvWr9HHbNbI8EaNn7T0RQw0WA,283,5.3,Zoe,0,SUPPORT,200,Z1r7xhvQOb-Xh8lzHtJDAdBZc22NeFlxEwG7bZ_9cLIn52p3zuVnlQl4rftHuWQK5eK2CjCYYuKu-Q,358,5.2,Alistar,0,SUPPORT,200,DAvkpLXUgF-sFjRULlv4PfiJW5svS5y-i2NbHyiMmGMWqbolnrLhhOn811ToZKNXMri3GTr3oGcsfA,256,5.2,Sivir,0,SUPPORT,200,M0g6TDquubceV3qGzHM6stQJofLVjTvj40oplGvGpcBE_jr5NaUmmlDiajjj6s8WwYkZBNv929i-ww,300,0.0,Cassiopeia,0,SUPPORT,200,1
OJfcz1I9cRpROE5X_MxPWkou7nvMH4ZMeq_nsNgKh4E5R6Yj7fPl4D-XkynnwpPQSo9hHaUU-KJE6A,310,0.0,Zyra,0,SUPPORT,100,3zcopOdS5mdG-JBYP3Ar-P6JQixTy4qHuKSdJkFsEhJF0sGmSNcG9z6j--UB-H9u_PhCKzP_oQO7HA,354,0.0,TwistedFate,0,SUPPORT,100,BkOJ5qv9eHp8dDZj0C37f-L2cpYchpuOgJsC2czXGZpJf7eNXTJ5uy2XKSVCh5MHJ8I8KJ1TU_dMEQ,234,0.0,Jax,0,SUPPORT,100,fd1_0ys_NLVzYhYEQLIIkpWJBrK4l5g_L62fhZ09QsMgB1N-thGVNm53KTRHRBHGNedDL8ebyFckIw,109,0.0,Swain,0,SUPPORT,100,xLZMds7SQoQ8cWUnsqiQSoaFdRzzqT1VH-iNFOyfb3u5cy4ZrbeI3rhLkzituqnJ1Sl2zo1BAsc6lw,171,4.2,FiddleSticks,0,SUPPORT,100,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Soraka,0,SUPPORT,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Lucian,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Varus,0,DUO,200,joQT4HSNlGJUjdOKI4S0_Ok57XdU9xXrx0bHPcBsYxyKOPb0M1dM-HGcvaE6Nfli9DIeHNb1NHRbyw,313,0.0,DrMundo,0,SOLO,200,NVoLs6-nZFcszyi_ce7RS_CbK-Q64iYS9UIJSgRGaANHuNYpgxOKVcaSKe5mLbIySgAgJYuQYTzefg,118,0.0,Ahri,0,SUPPORT,200,1
ZyICk-tznBitII7qofUnxcgVxP-LwZ4aTJDtRC419iJonlVUi35tgwMXXl3yPOVCN6mD77s3ybl6jg,381,5.2,Annie,0,SUPPORT,100,8JEQIpxQCpK74fDmyzE3rapbTc_GJqSG6Pxi7BtzEFzy4nGsLPbzLy0B67vqr4Otb2fqGPdfA9Lnqw,407,5.4,Samira,0,SUPPORT,100,NVoLs6-nZFcszyi_ce7RS_CbK-Q64iYS9UIJSgRGaANHuNYpgxOKVcaSKe5mLbIySgAgJYuQYTzefg,118,0.0,Zed,0,SUPPORT,100,7pxOyVY0NkRXzcEZby4iV8Q3T8VU4Sdy3lc7gVuZC-YY_pqhwXo6RhGPBHq587czNH2oWgKPe0QsyQ,358,4.4,Ziggs,0,SUPPORT,100,qHrX-RAqjgB8ENQJyghUFM6Za5DwJznyiCotcwDRJObwOMCxQdtHKgafpuPjxPsrv-qZtK-1kLcMoQ,226,0.0,Sivir,0,DUO,100,oo2Ye22w6TXUorCW4Rq4GgR5sujJWqs585M-jEr32igKzkyAUrbkYJYvuyzpULTjFpv4YAXPCpw-XQ,446,0.0,Viktor,0,SUPPORT,200,W-LJSGa4ubeTjHRvWy0XdZDdBOwwCtKxkkfiep-x964g6eXkE5lfK2a27qoUtuxtj174qdM3vxTsFg,438,4.4,Kennen,0,SUPPORT,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Yone,0,DUO,200,CDd1IZVhR_h9OiLCqZPhRWFxgiUWy-KMEd3DqexNS8ImDlJJKefiKadx5G9Hrk49cPNmGOolS6OIkg,388,4.2,Swain,0,SUPPORT,200,Y998meK9AsPkHQADhibt8XdL7nENXwg2Nl6uwesyYTCVJD7uy4Ahwbb8aMBRs1Yrt6DIAtRQOMbvGQ,151,3.1,Fiora,0,SUPPORT,200,0
EDKFtWnylpp38EnyBhRcuIiMsZ1gYxLIaVGLuXKYqosOTRFHz7epRSUiBhlNd1UJeMqQ7ajtfj0fqA,241,4.3,Irelia,0,SOLO,100,aYoFfs2JEnjdiF7u2VaW0Xx2_6y_0j7vE85e31HUqhNm0PEwdIje4TUydE4s6Rswm2Wb95FuAJGY4g,110,4.2,Viego,0,NONE,100,nTiC6XNNt_EI87TM_HK_XUvQ1ZRIY3xFaC2y5o1tVUSTaotunYsCPi5mZwUWRlCD-YXAxk22bAjSnA,57,0.0,KogMaw,0,SOLO,100,NEEn8leoNoOfeNH6TgUy4Jd6jzyQZ6xz3elwu1eTT0_n-1tvaz8uBbc3_SrKN4fEI2BlKvpWP7LJ4w,287,0.0,Senna,0,CARRY,100,wK_UXgyykw-RjYyU894hMmOu0ISLxL1NVvoUIpXe_aYyrMzMGUhJMASWDRMndiJnil_9v_PjC8xK8w,304,0.0,Rell,0,SUPPORT,100,jYHjDC1WFC_1YqNldzBESxEzERwh0wZq9gE58ccUHcAFKYmdS5BYSvHS_uLp8uIzMnLN6PxjrWIV8g,72,2.1,Renekton,0,SOLO,200,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Lillia,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Anivia,0,SOLO,200,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,395,5.3,Tristana,0,CARRY,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,393,0.0,Lulu,0,SUPPORT,200,0
